TRABAJADOR;REGIONAL;VICEPRESIDENCIA;GERENCIA;FECHA INGRESO;FECHA RETIRO;Año Unificado;EDAD;Rangos Edad;RELACION LABORAL;Rotacion;MOTIVO RETIRO;GENERO;NIVEL DE CARGO;CARGO;ACCESO CREDITO;SGD(1/100);SDG DESCRIPCION;CARGA PRESTACIONAL;;;;;
204333444;3. CAFETERA;VP BANCA AGROPECUARIA                   ;VENTAS MICROFINANZAS                    ;7/07/2022;12/07/2022;2022 12:00:00;29;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL MICROFINANZAS;0;74;REGULAR; $ 45.632.000 ;;;;;
204334445;3. CAFETERA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;9/10/2018;18/07/2022;2022 12:00:00;28;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL;1;90;BUENO; $ 45.632.000 ;;;;;
204335446;8. DIRECCION NACIONAL;VP CREDITO                              ;NACIONAL DE ANALISIS AGROPECUARIO       ;18/02/2013;21/07/2022;2022 12:00:00;33;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;83;REGULAR; $ 65.000.000 ;;;;;
204336447;8. DIRECCION NACIONAL;VP FINANCIERA;PLANEACION FINANCIERA                   ;4/04/2022;22/07/2022;2022 12:00:00;29;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;96;EXCELENTE; $ 65.000.000 ;;;;;
204337448;9. SUR;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;2/07/2014;14/07/2022;2022 12:00:00;33;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;CAJERO PRINCIPAL;0;81;REGULAR; $ 42.000.123 ;;;;;
204338449;5. SANTANDER;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;1/12/2008;5/07/2022;2022 12:00:00;36;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;CAJERO;1;88;BUENO; $ 42.000.123 ;;;;;
204339450;5. SANTANDER;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;10/03/2021;31/07/2022;2022 12:00:00;30;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;ASESOR COMERCIAL;0;78;REGULAR; $ 45.632.000 ;;;;;
204340451;2. BOGOTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;10/03/2014;25/07/2022;2022 12:00:00;37;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;ASESOR COMERCIAL;1;92;BUENO; $ 45.632.000 ;;;;;
204341452;1. ANTIOQUIA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;23/07/2012;22/07/2022;2022 12:00:00;43;Entre 36 y 45 años;0;Involuntaria;Terminacion No Prorroga                 ;MASCULINO;Contribuyente;OFICIAL OPERATIVO SENIOR;1;85;BUENO; $ 49.320.660 ;;;;;
204342453;3. CAFETERA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;15/07/2011;14/07/2022;2022 12:00:00;52;Entre 46 y 55 años;0;Involuntaria;Terminacion No Prorroga                 ;MASCULINO;Contribuyente;ASESOR COMERCIAL SENIOR;0;76;REGULAR; $ 52.326.254 ;;;;;
204343454;5. SANTANDER;VP BANCA AGROPECUARIA                   ;VENTAS MICROFINANZAS                    ;2/02/2015;1/07/2022;2022 12:00:00;32;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL MICROFINANZAS;1;91;BUENO; $ 45.632.000 ;;;;;
204344455;3. CAFETERA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;5/01/2022;4/07/2022;2022 12:00:00;30;Entre 25 y 30 años;0;Involuntaria;Terminacion No Prorroga                 ;FEMENINO;Contribuyente;ASESOR COMERCIAL;1;98;EXCELENTE; $ 45.632.000 ;;;;;
204345456;2. BOGOTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;9/06/2015;8/07/2022;2022 12:00:00;32;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;CAJERO PRINCIPAL;0;74;REGULAR; $ 42.000.123 ;;;;;
204346457;9. SUR;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;15/01/2019;14/07/2022;2022 12:00:00;31;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Tactico;DIRECTOR OFICINA TIPO 4;1;92;BUENO; $ 69.456.400 ;;;;;
204347458;3. CAFETERA;VP BANCA AGROPECUARIA                   ;VENTAS BANCA AGROPECUARIA               ;1/06/2022;12/07/2022;2022 12:00:00;31;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL AGROPECUARIO;0;81;REGULAR; $ 52.326.254 ;;;;;
204348459;1. ANTIOQUIA;VP BANCA AGROPECUARIA                   ;VENTAS BANCA PERSONAS                   ;15/07/2013;14/07/2022;2022 12:00:00;35;Entre 30 y 35 años;0;Involuntaria;Terminacion No Prorroga                 ;MASCULINO;Contribuyente;ASESOR COMERCIAL PERSONAS;0;76;REGULAR; $ 45.632.000 ;;;;;
204349460;4. COSTA;VP BANCA AGROPECUARIA                   ;VENTAS MICROFINANZAS                    ;2/05/2022;5/07/2022;2022 12:00:00;48;Entre 46 y 55 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL MICROFINANZAS;0;70;REGULAR; $ 45.632.000 ;;;;;
204350461;4. COSTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;18/01/2021;17/07/2022;2022 12:00:00;26;Entre 25 y 30 años;0;Involuntaria;Terminacion No Prorroga                 ;MASCULINO;Contribuyente;ASESOR COMERCIAL;1;86;BUENO; $ 45.632.000 ;;;;;
204351462;6. OCCIDENTE;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;2/03/2020;11/07/2022;2022 12:00:00;42;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;ASESOR COMERCIAL;0;70;REGULAR; $ 45.632.000 ;;;;;
204352463;3. CAFETERA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;27/01/2022;19/07/2022;2022 12:00:00;22;Entre 20 y 24 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL;0;75;REGULAR; $ 45.632.000 ;;;;;
204353464;8. DIRECCION NACIONAL;VP CREDITO                              ;NACIONAL DE ANALISIS AGROPECUARIO       ;22/01/2018;21/07/2022;2022 12:00:00;34;Entre 30 y 35 años;0;Involuntaria;Terminacion No Prorroga                 ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;99;EXCELENTE; $ 65.000.000 ;;;;;
204354465;8. DIRECCION NACIONAL;VP RIESGOS                              ;RIESGO DE MERCADO Y LIQUIDEZ            ;6/09/2021;26/07/2022;2022 12:00:00;24;Entre 20 y 24 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;82;REGULAR; $ 65.000.000 ;;;;;
204355466;9. SUR;PRESIDENCIA                             ;OFICINA DE CONTROL DISCIPLINARIO INTERNO;1/08/2012;31/07/2022;2022 12:00:00;30;Entre 25 y 30 años;0;Involuntaria;Terminacion No Prorroga                 ;FEMENINO;Contribuyente;PROFESIONAL OPERATIVO;1;93;BUENO; $ 49.320.660 ;;;;;
204356467;8. DIRECCION NACIONAL;VP TECNOLOGÍA E INNOVACION              ;INFRAESTRUCTURA TECNOLOGICA             ;22/10/2020;8/07/2022;2022 12:00:00;37;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Tactico;PROFESIONAL SENIOR;0;74;REGULAR; $ 102.000.000 ;;;;;
204357468;5. SANTANDER;VP BANCA AGROPECUARIA                   ;VENTAS BANCA AGROPECUARIA               ;4/04/2022;30/07/2022;2022 12:00:00;45;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL AGROPECUARIO;0;79;REGULAR; $ 52.326.254 ;;;;;
204358469;8. DIRECCION NACIONAL;VP FINANCIERA;IMPUESTOS                               ;15/12/2021;15/07/2022;2022 12:00:00;42;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;94;EXCELENTE; $ 65.000.000 ;;;;;
204359470;1. ANTIOQUIA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;3/06/2021;25/07/2022;2022 12:00:00;38;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL;0;98;EXCELENTE; $ 45.632.000 ;;;;;
204360471;4. COSTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;3/09/2019;31/07/2022;2022 12:00:00;30;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;OFICIAL SOPORTE;0;84;REGULAR; $ 49.320.660 ;;;;;
204361472;4. COSTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;19/01/2022;6/07/2022;2022 12:00:00;33;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Tactico;DIRECTOR OFICINA TIPO 5;0;79;REGULAR; $ 69.456.400 ;;;;;
204362473;6. OCCIDENTE;VP BANCA AGROPECUARIA                   ;VENTAS BANCA AGROPECUARIA               ;28/01/2022;27/07/2022;2022 12:00:00;28;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;ASESOR COMERCIAL AGROPECUARIO;1;92;BUENO; $ 52.326.254 ;;;;;
204363474;3. CAFETERA;VP BANCA AGROPECUARIA                   ;VENTAS BANCA AGROPECUARIA               ;23/05/2022;22/07/2022;2022 12:00:00;31;Entre 30 y 35 años;0;Involuntaria;Terminacion en Periodo de Prueba        ;FEMENINO;Contribuyente;ASESOR COMERCIAL AGROPECUARIO;0;78;REGULAR; $ 52.326.254 ;;;;;
204364475;5. SANTANDER;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;8/07/2019;7/07/2022;2022 12:00:00;40;Entre 36 y 45 años;0;Involuntaria;Terminacion No Prorroga                 ;MASCULINO;Tactico;DIRECTOR OFICINA TIPO 5;0;79;REGULAR; $ 69.456.400 ;;;;;
204365476;8. DIRECCION NACIONAL;VP JURIDICA                             ;ASESORIA JURIDICA DEL NEGOCIO           ;1/11/2018;26/07/2022;2022 12:00:00;23;Entre 20 y 24 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;OFICIAL SOPORTE;1;100;EXCELENTE; $ 49.320.660 ;;;;;
204366477;5. SANTANDER;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;1/04/2020;10/07/2022;2022 12:00:00;26;Entre 25 y 30 años;0;Involuntaria;Muerte del Empleado                     ;MASCULINO;Contribuyente;CAJERO PRINCIPAL;1;86;BUENO; $ 42.000.123 ;;;;;
204367478;6. OCCIDENTE;VP BANCA AGROPECUARIA                   ;VENTAS MICROFINANZAS                    ;2/02/2022;8/07/2022;2022 12:00:00;25;Entre 20 y 24 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;ASESOR COMERCIAL MICROFINANZAS;1;87;BUENO; $ 45.632.000 ;;;;;
204368479;4. COSTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;2/10/2017;14/07/2022;2022 12:00:00;42;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;CAJERO;0;71;REGULAR; $ 42.000.123 ;;;;;
204369480;2. BOGOTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;1/02/2021;18/07/2022;2022 12:00:00;43;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL AGROPECUARIO;0;100;EXCELENTE; $ 52.326.254 ;;;;;
204370481;4. COSTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;2/01/2020;1/07/2022;2022 12:00:00;31;Entre 30 y 35 años;0;Involuntaria;Terminacion No Prorroga                 ;FEMENINO;Contribuyente;ASESOR COMERCIAL;0;80;REGULAR; $ 45.632.000 ;;;;;
204371482;6. OCCIDENTE;VP BANCA AGROPECUARIA                   ;VENTAS MICROFINANZAS                    ;12/09/2019;15/07/2022;2022 12:00:00;30;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL MICROFINANZAS;0;96;EXCELENTE; $ 45.632.000 ;;;;;
204372483;2. BOGOTA;VP BANCA AGROPECUARIA                   ;VENTAS BANCA AGROPECUARIA               ;6/11/2012;21/07/2022;2022 12:00:00;34;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL AGROPECUARIO;1;87;BUENO; $ 52.326.254 ;;;;;
204373484;5. SANTANDER;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;28/06/2000;31/07/2022;2022 12:00:00;62; => 56 años;0;Involuntaria;Terminacion Mutuo Acuerdo               ;FEMENINO;Tactico;DIRECTOR OPERATIVO;1;95;EXCELENTE; $ 69.456.400 ;;;;;
204374485;9. SUR;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;6/10/2008;31/07/2022;2022 12:00:00;57; => 56 años;0;Involuntaria;Ret. Ser. Oficial para Pension          ;FEMENINO;Contribuyente;OFICIAL OPERATIVO SENIOR;0;98;EXCELENTE; $ 49.320.660 ;;;;;
204375486;3. CAFETERA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;17/01/2019;16/07/2022;2022 12:00:00;44;Entre 36 y 45 años;0;Involuntaria;Terminacion No Prorroga                 ;MASCULINO;Tactico;DIRECTOR OFICINA TIPO 2;0;82;REGULAR; $ 69.456.400 ;;;;;
204376487;8. DIRECCION NACIONAL;VP ADMINISTRATIVA                       ;GESTION DE INFRAESTRUCTURA FISICA       ;4/01/2021;3/07/2022;2022 12:00:00;28;Entre 25 y 30 años;0;Involuntaria;Terminacion No Prorroga                 ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;81;REGULAR; $ 65.000.000 ;;;;;
204377488;3. CAFETERA;VP BANCA AGROPECUARIA                   ;VENTAS BANCA AGROPECUARIA               ;28/01/2022;27/07/2022;2022 12:00:00;30;Entre 25 y 30 años;0;Involuntaria;Terminacion No Prorroga                 ;MASCULINO;Contribuyente;ASESOR COMERCIAL AGROPECUARIO;0;77;REGULAR; $ 52.326.254 ;;;;;
204378489;1. ANTIOQUIA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;9/05/2022;15/07/2022;2022 12:00:00;29;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;ASESOR COMERCIAL;0;81;REGULAR; $ 45.632.000 ;;;;;
204379490;1. ANTIOQUIA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;7/07/2022;21/07/2022;2022 12:00:00;41;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;ASESOR COMERCIAL ;0;83;REGULAR; $ 45.632.000 ;;;;;
204380491;8. DIRECCION NACIONAL;VP EJECUTIVA                            ;MERCADEO Y PUBLICIDAD                   ;7/03/2005;6/07/2022;2022 12:00:00;49;Entre 46 y 55 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Ejecutivo;GERENTE NACIONAL;0;84;REGULAR; $ 210.000.000 ;;;;;
204381492;8. DIRECCION NACIONAL;VP TALENTO HUMANO                       ;MEJORA Y RECONOCIMIENTO                 ;17/01/2011;15/07/2022;2022 12:00:00;41;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Tactico;PROFESIONAL SENIOR;0;76;REGULAR; $ 102.000.000 ;;;;;
204382493;5. SANTANDER;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;2/05/2022;1/07/2022;2022 12:00:00;40;Entre 36 y 45 años;0;Involuntaria;Terminacion en Periodo de Prueba        ;MASCULINO;Contribuyente;OFICIAL SOPORTE;0;72;REGULAR; $ 49.320.660 ;;;;;
204383494;2. BOGOTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;14/03/2011;30/07/2022;2022 12:00:00;62; => 56 años;0;Involuntaria;Ret. Ser. Oficial para Pension          ;MASCULINO;Contribuyente;ASESOR COMERCIAL;1;97;EXCELENTE; $ 45.632.000 ;;;;;
204384495;6. OCCIDENTE;VP BANCA AGROPECUARIA                   ;VENTAS BANCA AGROPECUARIA               ;2/05/2022;1/07/2022;2022 12:00:00;40;Entre 36 y 45 años;0;Involuntaria;Terminacion en Periodo de Prueba        ;FEMENINO;Contribuyente;ASESOR COMERCIAL AGROPECUARIO;1;98;EXCELENTE; $ 52.326.254 ;;;;;
204385496;1. ANTIOQUIA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;10/09/2018;5/07/2022;2022 12:00:00;38;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;ASESOR COMERCIAL;0;95;EXCELENTE; $ 45.632.000 ;;;;;
204386497;8. DIRECCION NACIONAL;VP TALENTO HUMANO                       ;DE TALENTO                              ;13/07/2020;10/07/2022;2022 12:00:00;37;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Tactico;PROFESIONAL SENIOR;0;72;REGULAR; $ 102.000.000 ;;;;;
204387498;8. DIRECCION NACIONAL;VP TECNOLOGÍA E INNOVACION              ;GESTION DE SERVICIOS TECNOLOGICOS       ;5/12/2016;22/07/2022;2022 12:00:00;41;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;96;EXCELENTE; $ 65.000.000 ;;;;;
204388499;2. BOGOTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;10/03/2021;13/07/2022;2022 12:00:00;35;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;CAJERO;0;74;REGULAR; $ 42.000.123 ;;;;;
204389500;1. ANTIOQUIA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;19/05/2020;20/07/2022;2022 12:00:00;33;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;ASESOR COMERCIAL;1;99;EXCELENTE; $ 45.632.000 ;;;;;
204390501;8. DIRECCION NACIONAL;VP RIESGOS                              ;RIESGO DE MERCADO Y LIQUIDEZ            ;23/04/2020;4/07/2022;2022 12:00:00;32;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;80;REGULAR; $ 65.000.000 ;;;;;
204391502;8. DIRECCION NACIONAL;VP RIESGOS                              ;RIESGO OPERATIVO                        ;15/12/2021;5/07/2022;2022 12:00:00;36;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;88;BUENO; $ 65.000.000 ;;;;;
204392503;1. ANTIOQUIA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;15/12/2021;11/07/2022;2022 12:00:00;33;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL;0;72;REGULAR; $ 45.632.000 ;;;;;
204393504;1. ANTIOQUIA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;19/11/2020;9/07/2022;2022 12:00:00;30;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;CAJERO PRINCIPAL;1;98;EXCELENTE; $ 42.000.123 ;;;;;
204394505;2. BOGOTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;8/04/2019;7/07/2022;2022 12:00:00;36;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;ASESOR COMERCIAL;0;80;REGULAR; $ 45.632.000 ;;;;;
204395506;2. BOGOTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;3/01/2022;2/07/2022;2022 12:00:00;28;Entre 25 y 30 años;0;Involuntaria;Terminacion No Prorroga                 ;FEMENINO;Contribuyente;ASESOR COMERCIAL;0;71;REGULAR; $ 45.632.000 ;;;;;
204396507;1. ANTIOQUIA;VP BANCA AGROPECUARIA                   ;VENTAS BANCA AGROPECUARIA               ;17/03/2021;19/07/2022;2022 12:00:00;32;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL AGROPECUARIO;0;70;REGULAR; $ 52.326.254 ;;;;;
204397508;3. CAFETERA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;3/03/2020;16/07/2022;2022 12:00:00;32;Entre 30 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;ASESOR COMERCIAL;0;79;REGULAR; $ 45.632.000 ;;;;;
204398509;3. CAFETERA;VP BANCA AGROPECUARIA                   ;VENTAS MICROFINANZAS                    ;7/02/2022;11/07/2022;2022 12:00:00;26;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;ASESOR COMERCIAL MICROFINANZAS;0;79;REGULAR; $ 45.632.000 ;;;;;
204399510;8. DIRECCION NACIONAL;VP ADMINISTRATIVA                       ;SERVICIOS ADMINISTRATIVOS               ;1/02/2016;15/07/2022;2022 12:00:00;46;Entre 46 y 55 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Tactico;PROFESIONAL SENIOR;0;84;REGULAR; $ 102.000.000 ;;;;;
204400511;2. BOGOTA;VP BANCA AGROPECUARIA                   ;REGIONAL COMERCIAL                      ;25/07/2012;22/07/2022;2022 12:00:00;48;Entre 46 y 55 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;ASESOR COMERCIAL;0;70;REGULAR; $ 45.632.000 ;;;;;
204401512;8. DIRECCION NACIONAL;VP OPERACIONES                          ;OPERACION BANCARIA Y APOYO TRANSACCIONAL;7/02/2022;8/07/2022;2022 12:00:00;48;Entre 46 y 55 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;100;EXCELENTE; $ 65.000.000 ;;;;;
